PROVINCIA;HORARIO DEL SERVICIO;DIAS HABILES;RUTA;COSTO;TIPO DE TRANSPORTE;VEHICULOS X RUTA;ORIGEN ;DESTINO;FEDERACION/SINDICATO;TIPO DE LICENCIA;ESTADO;FECHA_ACTUALIZACION
SAN JOSE DE OCOA;04:00AM / 02:00PM;7;ASODUMICOA;300;MINIBÚS;1;RANCHO ARRIBA;SANTO DOMINGO ;CONATRA;Interurbano;N/A;18/7/2025
SAN JOSE DE OCOA;04:00AM / 02:00PM;7;ASODUMICOA;350;MINIBÚS;3;SABANA LARGA;SANTO DOMINGO ;CONATRA;Interurbano;N/A;18/7/2025
SAN JOSE DE OCOA;06:00AM / 06:00PM;7;EDWARD ALEXIS MEJIA;150;CAMIONETA;1;SAN JOSE DE OCOA;LA HORMA;CONATRA;Interurbano;N/A;18/7/2025
SAN JOSE DE OCOA;06:00AM / 06:00PM;7;DAVID SANTOS ;150;CAMIONETA;1;SAN JOSE DE OCOA;LA HORMA;CONATRA;Interurbano;N/A;18/7/2025
SAN JOSE DE OCOA;06:00AM / 06:00PM;7;NESTOR DANILO SOTO;200;CAMIONETA;1;SAN JOSE DE OCOA; ROSALITO;CONATRA;Interurbano;N/A;18/7/2025
AZUA;06:00AM / 06:00PM;7;AGUSTIN DE LOS SANTOS CUSTODIO PEREZ;75;CAMIONETA;;LAS LOMAS;AZUA DE COMPOSTELA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
AZUA;06:00AM / 04:00PM;7;AMERICO MEDINA MENDEZ;100;MICROBÚS;0;TABARA ARRIBA;AZUA DE COMPOSTELA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
AZUA;INACTIVA;7;ANGEL PLUTARCO SEGURA GALVAN;0;CAMIONETA;0;MONTE BONITO;PADRE LAS CASAS;NO AFILIADO-S;Interurbano;N/A;18/7/2025
AZUA;06:00AM / 06:00PM;7;ANGEL SALVADOR SANCHEZ;75;MICROBÚS;;LAS LOMAS;AZUA DE COMPOSTELA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
AZUA;06:00am / 07:00pm;7;"BOLIVAR LEBRON VICENTE
JUAN MANUEL VICENTE";100;CAMIONETA;0;LAS LAGUNAS;PADRE LAS CASAS;NO AFILIADO-S;Interurbano;N/A;18/7/2025
AZUA;06:00am / 07:00pm;7;"BOLIVAR LEBRON VICENTE
JUAN MANUEL VICENTE";100;MICROBÚS;0;LAS LAGUNAS;PADRE LAS CASAS;NO AFILIADO-S;Interurbano;N/A;18/7/2025
AZUA;06:00am / 06:00pm;7;CLARITZA ESTHER;50;CAMIONETA;0;EL BARRO;AZUA DE COMPOSTELA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
AZUA;06:00am / 06:00pm;7;FREDDY PINALES;50;CAMIONETA;0;EL BARRO;AZUA DE COMPOSTELA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
AZUA;06:35AM / 04:00PM;7;MANUEL EMILIO DIAZ FIGUEREO;125;MICROBÚS;0;BARRERA FINCA 6;AZUA DE COMPOSTELA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
AZUA;06:00am / 06:00pm;7;MANUEL PATRICIO;50;CAMIONETA;0;EL BARRO;AZUA DE COMPOSTELA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
AZUA;ILEGAL;7;OPERADOR ILEGAL;0;CAMIONETA;0;SIEMBRA;PADRE LAS CASAS;NO AFILIADO-S;Interurbano;N/A;18/7/2025
AZUA;ILEGAL;7;OPERADOR ILEGAL;0;MINIBÚS;0;GUAYABAL;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
AZUA;06:00am / 06:00pm;7;OSCAR;100;MICROBÚS;0;ESTEBANIA;AZUA DE COMPOSTELA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;JOSE LUIS FLORES;100;CARROS;1;SAN JOSE EL PUERTO (VILLA POR FUERA);SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;LUIS AMPARO PEREZ PEREZ;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;LUIS ANDRES TAVAREZ MONEGRO;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;LUIS MARTINEZ FIGUEROA;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;MATIAS PANIAGUA MILANO;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;NICOLAS CABRAL SUERO;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;PACIFICO UREÑA;100;CARROS;1;SAN JOSE EL PUERTO (VILLA POR FUERA);SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;PEDRO RAMOS GONZALEZ;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;PORFIRIO DE LEON;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;RAMON LANTIGUA;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;RAMON VASQUEZ BONILLA;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;ROBIR SAMBOY DE LA CRUZ;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;RUTH KARINA DEL CORAZON DE JESUS REYES;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;SILVANO ANTONIO NUÑEZ;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;SOCORRO PEREZ DE JESUS;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SAN CRISTOBAL;05:00am / 10:00pm;7;SUSANA DAHIANA FLORES FELIX;100;CARROS;1;SAN JOSE EL PUERTO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
BAHORUCO;06:00AM / 06:00PM;7;ACHOTRADUMIZOCA;150;MICROBÚS;7;BATEY 2;SANTA CRUZ DE BARAHONA;UNATRAFIN ;Interurbano;N/A;18/7/2025
BAHORUCO;06:00AM / 06:00PM;7;ACHOTRADUMIZOCA;150;MINIBÚS;1;BATEY 2;SANTA CRUZ DE BARAHONA;UNATRAFIN ;Interurbano;N/A;18/7/2025
BAHORUCO;05:00AM / 05:00PM;7;ASOCHODUMIBA;500;MINIBÚS;33;LOS RIOS-NEIBA;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
BAHORUCO;05:00AM / 05:00PM;7;ASOCHODUMIBA;500;AUTOBÚS;0;LOS RIOS-NEIBA;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
BAHORUCO;06:00AM / 06:00PM;7;ASOCHODUMINESA;300;MICROBÚS;10;NEIBA; SAN JUAN DE LA MAGUANA;UNATRAFIN ;Interurbano;N/A;18/7/2025
BAHORUCO;06:00AM / 06:00PM;7;ASOCHOPAN;150;CAMIONETA;17;NEIBA;LOMA DE PANSO;UNATRAFIN ;Interurbano;N/A;18/7/2025
BAHORUCO;06:00AM / 06:00PM;7;ASOCHOCACA;150;CAMIONETA;5;NEIBA;VILLLA JARAGUA-LAS CAÑITAS;UNATRAFIN ;Interurbano;N/A;18/7/2025
BAHORUCO;06:00AM / 06:00PM;7;ASTRACHONEYJI;200;MICROBÚS;79;NEIBA;JIMANI;UNATRAFIN ;Interurbano;N/A;18/7/2025
BAHORUCO;06:00AM / 06:00PM;7;JORGE REMEDIO FLORIAN CUEVAS;150;CAMIONETA;1;NEIBA;LAS CAÑITAS;UNATRAFIN ;Interurbano;N/A;18/7/2025
BAHORUCO;06:00AM / 06:00PM;7;SINCHOCAMITA;400;MICROBÚS;26;TAMAYO;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BAHORUCO;04:00AM / 04:00PM;7;SINCHOCAMITA;150;MINIBÚS;21;TAMAYO;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
BAHORUCO;04:00AM / 04:00PM;7;SINCHOCAMITA;400;AUTOBÚS;3;TAMAYO;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
BAHORUCO;ILEGAL / INACTIVA;7;"CONCEPCIÓN MÉNDEZ
MÉNDEZ";0;CAMIONETA;0;VILLA JARAGUA;LOS BOLOS;NO AFILIADO-S;Interurbano;N/A;18/7/2025
BAHORUCO;ILEGAL / INACTIVA;7;N/A;0;MICROBÚS;0;GALVAN;NEYBA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
BARAHONA;05:30AM / 06:30PM;7;ASOTRACABA;100;MICROBÚS;54;CABRAL;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;06:50AM / 06:00PM;7;SINCHOCANOVI (EMTRARACABOJAPA);100;MICROBÚS;12;CANOA(VICENTE NOBLE);SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;06:50AM / 06:00PM;7;SINCHOCANOVI (EMTRARACABOJAPA);100;CAMIONETA;0;CANOA(VICENTE NOBLE);SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;06:30AM / 06:30PM;7;ASOCHOTRAPEBA;100;MICROBÚS;10;EL PEÑON;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;06:00AM / 06:00PM;7;SITRABAPE (EMTRAEBA);200;MICROBÚS;27;ENRIQUILLO;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;03:00AM /06:00PM;7;SINCHOBA;500;MINIBÚS;3;ENRIQUILLO;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;07:00AM / 05:30PM;7;ASOCHOMISABA;150;MICROBÚS;16;LAS SALINAS;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;04:00AM /02:00PM;7;ANDY KING MATOS FELIZ;400;MINIBÚS;1;LAS SALINAS -CRISTOBAL;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;04:00AM /02:00PM;7;MIGUEL ANGEL MEDINA FELIZ;500;MINIBÚS;2;PARAISO;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;06:00AM / 06:00PM;7;ASOCHOPABA;500;MICROBÚS;22;PARAISO ;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;07:00AM / 05:00PM;7;APOLINAR PEREZ PEREZ;100;CAMIONETA;1;PESCADERIA;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;07:00AM / 05:00PM;7;APOLINAR PEREZ PEREZ;100;MICROBÚS;0;PESCADERIA;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;07:00AM / 05:00PM;7;LAURO GIL PEREZ;100;CAMIONETA;1;PESCADERIA;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;07:00AM / 05:00PM;7;YEFRE PEREZ LOPEZ;100;CAMIONETA;1;PESCADERIA;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;07:00AM / 05:00PM;7;YEFRE PEREZ LOPEZ;100;MICROBÚS;0;PESCADERIA;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;06:40AM / 05:00PM;7;ASOCHOPOLO;150;MICROBÚS;14;POLO;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;06:40AM / 05:00PM;7;ASOCHOPOLO;150;CAMIONETA;26;POLO;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;04:00AM /02:00PM;7;LUIS DOMINGO FELIZ FELIZ;500;MINIBÚS Y AUTOBUS;1;POLO;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;06:45AM / 06:00PM;7;ASOCHOBAPE;100;MICROBÚS;21;SANTA CRUZ DE BARAHONA;CIENAGA;UNATRAFIN ;Interurbano;N/A;18/7/2025
BARAHONA;04:00AM / 06:30PM;7;EMTRABA SRL ;400;AUTOBÚS;56;SANTA CRUZ DE BARAHONA;SANTO DOMINGO;CONATRA-A;Interurbano;N/A;18/7/2025
BARAHONA;06:00AM / 05:00PM;7;SRECHOBANEJI;200;MICROBÚS Y MINIBUS;26;SANTA CRUZ DE BARAHONA;NEIBA;CONATRA;Interurbano;N/A;18/7/2025
BARAHONA;06:00AM / 05:00PM;7;ASOCHOBAPE;150;CAMIONETA;4;SANTA CRUZ DE BARAHONA-CIENAGA;SANTA ELENA;UNATRAFIN ;Interurbano;N/A;18/7/2025
BARAHONA;07:00AM / 06:00PM;7;SINCHOVI;100;MICROBÚS;23;VICENTE NOBLE;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
DAJABON;06:00AM / 06:00PM;7;SICHODAMATA;200;MICROBÚS;26;DAJABON;LAS MATAS DE SANTA CRUZ;"CONATRA
(FERUTRACON)";Interurbano;N/A;18/7/2025
DAJABON;07:10AM / 06:00PM;7;SICHOLOCA;150;MICROBÚS;20;LOMA DE CABRERA;DAJABON;"CONATRA
(FERUTRACON)";Interurbano;N/A;18/7/2025
DAJABON;07:10AM / 06:00PM;7;SICHOLOCA;250;CAMIONETA;12;LOMA DE CABRERA;RIO LIMPIO;"CONATRA
(FERUTRACON)";Interurbano;N/A;18/7/2025
DAJABON;07:10AM / 06:00PM;7;SICHOLOCA;100;CAMIONETA;12;LOMA DE CABRERA;RESTAURACION;"CONATRA
(FERUTRACON)";Interurbano;N/A;18/7/2025
DAJABON;06:00AM / 06:00PM;7;LUIS MANUEL OLIVO CRUZ;500;AUTOBÚS;1;DAJABON-MANZANILLO;SANTO DOMINGO;"CONATRA
(FERUTRACON)";Interurbano;N/A;18/7/2025
DAJABON;07:00AM / 02:00PM;7;ROLANDO GOMEZ ALCANTARA;250;CAMIONETA;1;GUAYAJAYUCO;DAJABON;"CONATRA
(FERUTRACON)";Interurbano;N/A;18/7/2025
DAJABON;04:00AM ;7;"GREGORIO BAEZ GUZMAN 
 ERLING ALBERTO GOMEZ RODRIGUEZ";600;AUTOBÚS;0;PARTIDO;SANTO DOMINGO;"CONATRA
(FERUTRACON)";Interurbano;N/A;18/7/2025
DAJABON;05:00AM;7;" JOSE DE JESUS PERALTA BATISTA
(EXPRESO SAUL) ";600;MINIBÚS;1; PARTIDO ;SANTO DOMINGO;"CONATRA
(FERUTRACON)";Interurbano;N/A;18/7/2025
DAJABON;06:00AM / 04:00PM;7;" JOSE DE JESUS PERALTA BATISTA
(EXPRESO SAUL) ";350;MINIBÚS;1;PARTIDO;SANTIAGO DE LOS CABALLEROS;"CONATRA
(FERUTRACON)";Interurbano;N/A;18/7/2025
DAJABON;06:00AM / 03:00PM;7; APOLINAR RODRIGUEZ ;100;CARROS;1;PARTIDO;DAJABON;"CONATRA
(FERUTRACON)";Interurbano;N/A;18/7/2025
DAJABON;INACTIVA;7;" CHOFERES DE CARROS LA VIGIA DAJABON
RAMON MARIA UREÑA ";0;CARROS;6;LA VIGIA;DAJABON;"CONATRA
(FERUTRACON)";Interurbano;N/A;18/7/2025
DAJABON;06:00AM / 05:00PM;7;"JOSE RAMON PACHECO
TRANSPORTE JRP S.R.L";400;MICROBÚS;1;RESTAURACION;SANTIAGO DE LOS CABALLEROS;"CONATRA
(FERUTRACON)";Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:15AM / 10:00AM / 01:45PM;7;CARIBE TOURS S. A;450;AUTOBÚS;6;SANTO DOMINGO ; BARAHONA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;10:30AM / 08:00PM;7;CARIBE TOURS S. A;350;AUTOBÚS;6;SANTO DOMINGO (TERMINAL LAS AMÉRICAS)-LA VEGA;SANTIAGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;08:00AM/10:00AM/12:00PM/03:00PM;7;CARIBE TOURS S. A;500;AUTOBÚS;4;SANTO DOMINGO ;RIO SAN JUAN (AUTOVÍA DEL NORDESTE);NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;08:00 / 10:00PM;7;CARIBE TOURS S. A;1725;AUTOBÚS;4;SANTO DOMINGO ;HAITI) (FRONTERA CON JIMANÍ);NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:30AM / 06:20PM;7;CARIBE TOURS S. A;550;AUTOBÚS;14;SANTO DOMINGO ;PUERTO PLATA-SOSUA, POR LA CIRCUNVALACION NORTE ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:30AM / 05:50PM;7;CARIBE TOURS S. A;500;AUTOBÚS;14;SANTO DOMINGO ;SANTIAGO DE LOS CABALLEROS - PUERTO PLATA-SOSUA ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;07:15AM / 12:30PM;7;CARIBE TOURS S. A;500;AUTOBÚS;2;SANTO DOMINGO ;MANZANILLO (POR CASTAÑUELA) ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;07:15AM / 12:30PM;7;CARIBE TOURS S. A;500;AUTOBÚS;2;SANTO DOMINGO ; MANZANILLO (GUAYUBÍN) ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:30AM/10:15AM/02:00PM/06:15PM;7;CARIBE TOURS S. A;450;AUTOBÚS;6;SANTO DOMINGO ;SAN JUAN DE LA MAGUANA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:00AM/04:30PM;7;CARIBE TOURS S. A;500;AUTOBÚS;8;SANTO DOMINGO ;DAJABÓN;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:45AM/07:45AM/01:30PM;7;CARIBE TOURS S. A;500;AUTOBÚS;3;SANTO DOMINGO ;LOMA DE CABRERA ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:45AM/07:45AM/01:30PM/03:00PM;7;CARIBE TOURS S. A;500;AUTOBÚS;2;SANTO DOMINGO ;SANTIAGO RODRIGUEZ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;09:00AM / 06:30PM;7;CARIBE TOURS S. A;1725;AUTOBÚS;3;SANTO DOMINGO ;HAITI (FRONTERA CON DAJABON);NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;08:00AM / 10:00AM;7;TITI TOURS SRL;500;AUTOBÚS;2;SANTO DOMINGO ; HAITI (FRONTERA CON ELIAS PIÑA);NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;08:00AM / 10:00AM;7;CAMINADO TOURS SRL;500;AUTOBÚS;1;SANTO DOMINGO ; HAITI (FRONTERA CON ELIAS PIÑA);NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;05:00AM / 04:30PM;7;HP TRANSPORTE HERMANO PAULINO SRL;500;AUTOBÚS;2;SANTO DOMINGO ; HAITI (FRONTERA CON ELIAS PIÑA);NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;08:00AM / 10:00AM;7;CARIBE TOURS S. A;1725;AUTOBÚS;4;SANTO DOMINGO ; HAITI (FRONTERA CON ELIAS PIÑA);NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;07:00AM/10:30PM/02:00PM/05:45PM;7;CARIBE TOURS S. A;350;AUTOBÚS;2;SANTO DOMINGO ;TENARES;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;11:00AM/02:00PM/05:00PM/06:00PM/07:00PM;7;CARIBE TOURS S. A;350;AUTOBÚS;3;SANTO DOMINGO ;SAN FRANCISCO DE MACORIS;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;07:00AM/09:30AM/01:00PM/04:00PM;7;CARIBE TOURS S. A;450;AUTOBÚS;4;SANTO DOMINGO ;SAMANA (AUTOPISTA DUARTE);NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;07:00AM/09:30AM/01:00PM/04:00PM;7;CARIBE TOURS S. A;450;AUTOBÚS;4;SANTO DOMINGO ;SAMANA (AUTOVIA);NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;08:00AM/10:00AM/12:00PM/03:00PM;7;CARIBE TOURS S. A;500;AUTOBÚS;4;SANTO DOMINGO ;RIO SAN JUAN(AUTOPISTA DUARTE);NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;10:30AM / 03:00PM;7;CARIBE TOURS S. A;350;AUTOBÚS;3;SANTO DOMINGO ;SANTIAGO DE LOS CABALLEROS ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;07:00AM / 04:45PM;7;CARIBE TOURS S. A;350;AUTOBÚS;1;SANTO DOMINGO ;CASTILLO ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:30AM/10:00AM/01:45PM/05:15PM;7;CARIBE TOURS S. A;450;AUTOBÚS;2;SANTO DOMINGO ;CONSTANZA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:00AM/07:30AM/09:00AM/10:30AM/12:30PM/02:00PM/03:30PM/05:00PM;7;CARIBE TOURS S. A;450;AUTOBÚS;4;SANTO DOMINGO ;JARABACOA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:00AM / 06:30PM;7;METRO TOURS;550;AUTOBÚS;4;DISTRITO NACIONAL;PUERTO PLATA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:30AM / 05:50PM;7;METRO TOURS;575;AUTOBÚS;3;DISTRITO NACIONAL;SOSUA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:00AM / 09:15PM;7;METRO TOURS;450;AUTOBÚS;6;DISTRITO NACIONAL;SANTIAGO DE LOS CABALLEROS ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:30AM / 05:50PM;7;TRANSPORTE CIBAO;500;AUTOBÚS;10;DISTRITO NACIONAL;PUERTO PLATA-SOSUA ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;04:30AM / 01:30PM;7;TRANSPORTE CIBAO;500;AUTOBÚS;2;DISTRITO NACIONAL;LUPERON ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;N/A;7;TRANSPORTE CIBAO;600;AUTOBÚS;2;DISTRITO NACIONAL;DAJABON;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;N/A;7;TRANSPORTE CIBAO;600;AUTOBÚS;4;DISTRITO NACIONAL;LOMA DE CABRERA (POR SANTIAGO RODRIGUEZ) ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;N/A;7;TRANSPORTE CIBAO;600;AUTOBÚS;4;DISTRITO NACIONAL;LOMA DE CABRERA (POR MONTECRISTI);NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;N/A;7;TRANSPORTE CIBAO;650;AUTOBÚS;4;DISTRITO NACIONAL;RESTAURACION ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:00AM / 06:00PM;7;ASOPROGCHOCO;500;MINIBÚS;33;DISTRITO NACIONAL;ELIAS PIÑA;FENATRANO;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:00AM / 06:00PM;7;ASOPROGCHOCO;500;AUTOBÚS;0;DISTRITO NACIONAL;ELIAS PIÑA;FENATRANO;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;INACTIVA;7;"METRO TOURS
TERRA BUS";0;AUTOBÚS;4;DISTRITO NACIONAL;JIMANI (FRONTERA CON HAITI);NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;INACTIVA;7;"LINEA GLADYS 
MANUEL TAVAREZ SANTOS";0;MINIBÚS;3;DISTRITO NACIONAL;TENARES;CONATRA;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;INACTIVA;7;"LINEA GLADYS 
SR. JOSE A. SEVERINO N. ";0;MINIBÚS;1;DISTRITO NACIONAL;VILLA VASQUEZ;CONATRA;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;05:00AM / 05:00PM;7;"LINEA DE TRANSPORTE JAPONES
LINEA CIBAO
SR. RAMON E. QUEZADA ";450;MINIBÚS;3;DISTRITO NACIONAL;CONSTANZA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;N/A;7;"LINEA DE TRANSPORTE JAPONES
LINEA CIBAO
SR. RAMON E. QUEZADA ";500;MINIBÚS;1;DISTRITO NACIONAL;RIO SAN JUAN;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;04:30am / 12:30pm;7;"LINEA DE TRANSPORTE JAPONES
LINEA CIBAO
SR. RAMON E. QUEZADA ";350;MINIBÚS;2;DISTRITO NACIONAL;GASPAR HERNANDEZ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:00AM / 06:00PM;7;UNAPRODUMI;300;MINIBÚS;12;DISTRITO NACIONAL;MOCA;CONATRA;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:00AM / 06:00PM;7;UNAPRODUMI;300;AUTOBÚS;0;DISTRITO NACIONAL;MOCA;CONATRA;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:00AM / 06:00PM;7;UNAPRODUMI;400;MINIBÚS;8;DISTRITO NACIONAL;NAGUA;CONATRA;Interurbano;N/A;18/7/2025
DISTRITO NACIONAL;06:00AM / 06:00PM;7;UNAPRODUMI;400;AUTOBÚS;1;DISTRITO NACIONAL;NAGUA;CONATRA;Interurbano;N/A;18/7/2025
